_id,articleId,customerName,isCategory,nGramCnt,origCount,origSentence,scores.betweeness,scores.closeness,scores.degree,scores.fromBegScore,scores.isInTag-a,scores.isInTag-b,scores.isInTag-h1,scores.isInTag-h2,scores.isInTag-h3,scores.isInTag-h4,scores.isInTag-h5,scores.isInTag-h6,scores.isInTag-i,scores.isInTag-strong,scores.isInTitle,scores.load,scores.originalPhrase,scores.relDocsRatio,scores.relTermsRatio,scores.relVsIrrelDocs,scores.relVsIrrelTerms,scores.relevance,stem,stemCount,termOccurrence
5ac21ea0fffa760008741f5d,116115,MIT_AthleticTrainers,0,1,,kids,0.229597361,2.393492075,1.387137453,0.111661057,,,,,,,,,,,,0.229597361,kids,0.517921147,0.543051176,1.074349442,1.188428875,0.344517,kid,,2
5ac21ea0fffa760008741f5e,116115,MIT_AthleticTrainers,0,1,,moments,,,,0.702633142,,,,,,,,,,,,,,0.378494624,0.363704257,0.60899654,0.571596244,0.338505,moment,,2
5ac21ea1fffa760008741f5f,116115,MIT_AthleticTrainers,0,3,,officer Michael Sheehy,,,1.008827238,0.353791328,,,,,,,,,,,,,officer Michael Sheehy,,,,,0.516378,offic michael sheehi,,2
5ac21ea1fffa760008741f60,116115,MIT_AthleticTrainers,0,3,,player Jordan Schoen,0.118460774,1.686049227,,0.385270244,,,,,,,,,,,,0.118460774,player Jordan Schoen,,,,,0.585949,player jordan schoen,,2
5ac21eaafffa760008741f61,116119,MIT_AthleticTrainers,0,1,, athletes,0.02962738,0.638657491,0.597609562,0.889761942,,,,,,,,,,,1,0.02962738,athletes,0.559528153,0.733049884,1.270292656,2.746018227,0.906415,athlet,,2
5ac21eaafffa760008741f62,116119,MIT_AthleticTrainers,0,3,,Archer Brian Maxwell,,,,0.589933095,,,,,,,,,,,,,,,,,,0.837768,archer brian maxwel,,2
5ac21eabfffa760008741f64,116119,MIT_AthleticTrainers,0,3,,Australian Psychological Society,,,,0.607826358,,,,,,,,,,,,,,,,,,0.836851,australian psycholog societi,,2
5ac21eabfffa760008741f65,116119,MIT_AthleticTrainers,0,2,,Brian Maxwell,,,,0.589388517,,,,,,,,,,,,,,,,,,0.83949,brian maxwel,,2
5ac21eabfffa760008741f67,116119,MIT_AthleticTrainers,0,3,,Dr. Tricia Orzeck,,,,0.531818889,,,,,,,,,,,,,,,,,,0.851934,dr tricia orzeck,,2
5ac21eabfffa760008741f69,116119,MIT_AthleticTrainers,0,2,,Health Policy,0.029875515,,,0.403376381,1,,,,,,,,,,,0.029875515,Health Policy,0.259259259,0.323529412,0.35,0.47826087,0.836136,health polici,,2
5ac21eabfffa760008741f6b,116119,MIT_AthleticTrainers,0,2,,Natasha Mountain,0.031959854,0.712677241,,0.779990664,,,,,,,,,,,,0.031959854,Natasha Mountain,,,,,0.914899,natasha mountain,,2
5ac21eacfffa760008741f6d,116119,MIT_AthleticTrainers,0,2,,Nola Mountain,,0.638657491,,0.891395674,,,,,,,,,,,,,Nola Mountain,,,,,0.876459,nola mountain,,2
5ac21eacfffa760008741f6f,116119,MIT_AthleticTrainers,0,3,,player Larissa Franklin,,,,0.860743737,,,,,,,,,,,,,,,,,,0.837261,player larissa franklin,,2
5ac21eacfffa760008741f70,116119,MIT_AthleticTrainers,0,2,,sport psychologists,,,,0.142523728,,,,,,,,,,,,,,0.878787879,0.902439024,7.25,9.25,0.875008,sport psychologist,,2
5ac21e87fffa760008741f25,116124,MIT_AthleticTrainers,0,2,1,Brain Injury,,,,0.848589675,,,,,,,,,,,,,,0.887399464,0.902332362,7.880952381,9.23880597,,brain injuri,2,2
5ac21e87fffa760008741f26,116124,MIT_AthleticTrainers,0,3,1,Traumatic Brain Injury,0.18110902,,1.155115512,0.851250665,,,,,,,,,,,,0.18110902,Traumatic Brain Injury,0.884422111,0.89010989,7.652173913,8.1,0.684817,traumat brain injuri,1,2
5ac21e88fffa760008741f27,116124,MIT_AthleticTrainers,0,2,2,concussion management,,,,0.140500266,,,,,,,,,,,,,,0.942307692,0.959558824,16.33333333,23.72727273,,concuss manag,2,2
5ac21e88fffa760008741f28,116124,MIT_AthleticTrainers,0,3,1,Athletic Training Department,,,,0.131985098,,,,,,,,,,,,,,0.857142857,0.873015873,6,6.875,0.655636,athlet train depart,1,2
5ac21e88fffa760008741f29,116124,MIT_AthleticTrainers,0,1,,Concussions,0.28966533,2.150331312,1.320132013,0.807078233,,,,,,,,,,,1,0.28966533,concussion,0.835714286,0.938765053,5.086956522,15.33054393,0.960828,concuss,,2
5ac21e88fffa760008741f2a,116124,MIT_AthleticTrainers,0,2,,Courtesy photo,,,,0.935604045,,,,,,,,,,,,,,0.517241379,0.542857143,1.071428571,1.1875,0.601418,courtesi photo,,2
5ac21e89fffa760008741f2b,116124,MIT_AthleticTrainers,0,1,,Fact,,,,0.461149548,,,,,,,,,,1,,,,0.449134948,0.452554745,0.815326633,0.826666667,0.547172,fact,,2
5ac21e89fffa760008741f2c,116124,MIT_AthleticTrainers,0,1,,LCPS,,,1.650165017,0.211814795,,,,,,,,,,,,,LCPS,0,0,0,0,0.529057,lcp,,2
5ac21e89fffa760008741f2d,116124,MIT_AthleticTrainers,0,3,,Mayfield High School,,,,0.018893028,,,,,,,,,,,,,,1,1,1,1,0.653485,mayfield high school,,2
5ac21e89fffa760008741f2e,116124,MIT_AthleticTrainers,0,1,,Myth,,,,0.485630655,,,,,,,,,,1,,,,0.479452055,0.505813953,0.921052632,1.023529412,0.548809,myth,,2
5ac21e8afffa760008741f2f,116124,MIT_AthleticTrainers,0,2,,New Mexico,,,,0.330761043,,,,,,,,,,,,,,0.419354839,0.427536232,0.722222222,0.746835443,0.584355,new mexico,,2
5ac21e8afffa760008741f30,116124,MIT_AthleticTrainers,0,1,,State,0.18110902,2.104738776,1.155115512,0.295369878,,,,,,,,,,,,0.18110902,State,0.476234425,0.427450281,0.909251101,0.746573209,0.528919,state,,2
5ac21e8bfffa760008741f31,116124,MIT_AthleticTrainers,0,1,,TBI,0.18110902,,1.155115512,0.84486429,,,,,,,,,,,,0.18110902,TBI,0.916666667,0.927835052,11,12.85714286,0.51906,tbi,,2
5ac21e8bfffa760008741f32,116124,MIT_AthleticTrainers,0,2,,Tracie Stone,,,,0.027940394,,,,,,,,,,,,,,,,,,0.58759,traci stone,,2
5ac21e8bfffa760008741f33,116124,MIT_AthleticTrainers,0,1,,consciousness,,,,0.811069718,,,,,,,,,,,,,,0.76744186,0.774358974,3.3,3.431818182,0.555069,conscious,,2
5ac21e8bfffa760008741f34,116124,MIT_AthleticTrainers,0,1,,forefront,,,,0.325172964,,,,,,,,,,,,,,0.589552239,0.591240876,1.436363636,1.446428571,0.516374,forefront,,2
5ac21e8bfffa760008741f35,116124,MIT_AthleticTrainers,0,1,,loss,,,1.155115512,0.81319851,,,,,,,,,,,,,loss,0.411891117,0.363817097,0.700365408,0.571875,0.550029,loss,,2
5ac21e8cfffa760008741f36,116124,MIT_AthleticTrainers,0,2,,memory retention,,,,0.622405535,,,,,,,,,,,,,,1,1,2,2,0.590951,memori retent,,2
5ac21e8cfffa760008741f37,116124,MIT_AthleticTrainers,0,2,,motor coordination,,,,0.628525812,,,,,,,,,,,,,,0.583333333,0.5,1.4,1,0.590304,motor coordin,,2
5ac21e8cfffa760008741f38,116124,MIT_AthleticTrainers,0,2,,neck trauma,,,1.155115512,0.55002661,,,,,,,,,,,,,neck trauma,1,1,3,3,0.59403,neck trauma,,2
5ac21e8cfffa760008741f39,116124,MIT_AthleticTrainers,0,2,,reaction times,,,,0.632783395,,,,,,,,,,,,,,0.790909091,0.820224719,3.782608696,4.5625,0.590793,reaction time,,2
5ac21e8dfffa760008741f3a,116124,MIT_AthleticTrainers,0,1,,regards,,,,0.50798297,,,,,,,,,,,,,,0.598941799,0.6085209,1.493403694,1.554414784,0.518101,regard,,2
5ac21e8dfffa760008741f3b,116124,MIT_AthleticTrainers,0,1,,research,0.257480293,2.117501827,,0.91830761,,,,,,,,,,,,0.257480293,research,0.531493506,0.519903359,1.134442134,1.082913971,0.517215,research,,2
5ac21e8efffa760008741f3c,116124,MIT_AthleticTrainers,0,2,,student athletes,,,,0.864289516,,,,,,,,,,,,,,0.682164634,0.726280992,2.146282974,2.653381643,0.77396,student athlet,,2
5ac21e8efffa760008741f3d,116124,MIT_AthleticTrainers,0,1,,symptoms,,,1.320132013,0.759180415,,,,,,,,,,,,,symptoms,0.772727273,0.831156419,3.4,4.922641509,0.622269,symptom,,2
5ac21e8efffa760008741f3e,116124,MIT_AthleticTrainers,0,1,,whiplash,0.176744947,,,0.78419372,,,,,,,,,,,,0.176744947,whiplash,0.891891892,0.911111111,8.25,10.25,0.519785,whiplash,,2
5ac21ec8fffa760008741fbc,116144,MIT_AthleticTrainers,0,2,3,sports medicine,,,,0.47357751,,,,,,,,,,,,,,0.780293758,0.813253012,3.551532033,4.35483871,,sport medicin,3,2
5ac21ec8fffa760008741fbe,116144,MIT_AthleticTrainers,0,3,1,Athletic Training Program,,,,0.012569266,,,,,,,,,,,,,,0.768261965,0.785123967,3.315217391,3.653846154,0.703725,athlet train program,1,2
5ac21ec8fffa760008741fbf,116144,MIT_AthleticTrainers,0,2,1,Sports Injuries,,,,0,,,,,,,,,,,1,,,0.890675241,0.907801418,8.147058824,9.846153846,0.661217,sport injuri,1,2
5ac21ec9fffa760008741fc0,116144,MIT_AthleticTrainers,0,2,,Winter Olympics,,,,0.769428301,,,,,,,,,,,,,,0.352941176,0.44,0.545454545,0.785714286,0.620621,winter olymp,,2
5ac21ec9fffa760008741fc1,116144,MIT_AthleticTrainers,0,1,,athletes’,0.064999168,0.950657895,0.947368421,0,,,,,,,,,,,,0.064999168,athletes,0.559528153,0.733049884,1.270292656,2.746018227,0.669318,athlet,,2
5ac21ecafffa760008741fc2,116144,MIT_AthleticTrainers,0,2,,blood flow,,,,0.871874578,,,,,,,,,,,,,,0.605809129,0.654390935,1.536842105,1.893442623,0.728199,blood flow,,2
5ac21ecafffa760008741fc3,116144,MIT_AthleticTrainers,0,2,,college athletes,,,,0.803081497,,,,,,,,,,,,,,0.697278912,0.700520833,2.303370787,2.339130435,0.654432,colleg athlet,,2
5ac21ecafffa760008741fc4,116144,MIT_AthleticTrainers,0,2,,ice treatments,,,0.842105263,0.34153264,,,,,,,,,,,,,ice treatments,0.25,0.2,0.333333333,0.25,0.635583,ic treatment,,2
5ac21ecafffa760008741fc5,116144,MIT_AthleticTrainers,0,1,,pain,0.059009484,1.169590643,1.157894737,0.715907555,,,,1,,,,,,,,0.059009484,pain,0.618895966,0.71199422,1.623955432,2.472152534,0.733638,pain,,2
5ac21ecafffa760008741fc6,116144,MIT_AthleticTrainers,0,3,,swimmer Michael Phelps,,,,0.863495067,,,,,,,,,,,,,,0.75,0.75,3,3,0.718891,swimmer michael phelp,,2
5ac21ecbfffa760008741fc7,116144,MIT_AthleticTrainers,0,4,,volleyballer Kerri Walsh Jennings,,,0.842105263,0,,,,,,,,,,,,,volleyballer Kerri Walsh Jennings,0,0,0,0,0.736138,volleybal kerri walsh jen,,2
5ac21ecbfffa760008741fc8,116144,MIT_AthleticTrainers,0,2,,world champion,,,,0.947425328,,,,,,,,,,,,,,0.266666667,0.275,0.363636364,0.379310345,0.628214,world champion,,2
5ac21e83fffa760008741f1c,116156,MIT_AthleticTrainers,1,2,1,sports injury,,,,0.916159567,,,,,,,,,,1,,,,0.890675241,0.907801418,8.147058824,9.846153846,,sport injuri,1,2
5ac21e83fffa760008741f1d,116156,MIT_AthleticTrainers,1,2,,Hamstring Injury,,,,0.197971602,,,,,,,,,,,1,,,0.584415584,0.758865248,1.40625,3.147058824,0.46094,hamstr injuri,,2
5ac21e84fffa760008741f1e,116156,MIT_AthleticTrainers,0,2,,Jack Hickey,,,0.711743772,0.997160243,,,,,,,,,,1,1,,Jack Hickey,1,1,1,1,0.406345,jack hickei,,2
5ac21e84fffa760008741f1f,116156,MIT_AthleticTrainers,0,2,,Sports Congress,,,,0.968086545,,,,,,,,,,1,,,,,,,,0.36151,sport congress,,2
5ac21e84fffa760008741f20,116156,MIT_AthleticTrainers,0,2,,et al,,,0.711743772,0.341717377,1,,,,,,,,,,,,et al,0.795121951,0.86188579,3.880952381,6.240384615,0.389746,et al,,2
5ac21e84fffa760008741f21,116156,MIT_AthleticTrainers,0,2,,knee flexion,,,,0.455442867,,,,,,,,,,,,,,0.860465116,0.882352941,6.166666667,7.5,0.365779,knee flexion,,2
5ac21e84fffa760008741f22,116156,MIT_AthleticTrainers,0,2,,leg deficits,,,,0.467207573,,,,,,,,,,,,,,,,,,0.357739,leg deficit,,2
5ac21e85fffa760008741f23,116156,MIT_AthleticTrainers,0,2,,rehab exercises,,,0.889679715,0.68897904,,,,,,,,,,,,,rehab exercises,0.857142857,0.88,6,7.333333333,0.424702,rehab exercis,,2
5ac21e85fffa760008741f24,116156,MIT_AthleticTrainers,0,3,,strain injury rehabilitation,,,,0.362677485,,,,,,,,,,,,,,1,1,1,1,0.590781,strain injuri rehabilit,,2
5ac21e74fffa760008741f0f,116168,MIT_AthleticTrainers,0,2,2,Sports Medicine,1.367924528,5.991847826,4.375,0.703476483,,,,,,,,,,,,1.367924528,Sports Medicine,0.780293758,0.813253012,3.551532033,4.35483871,,sport medicin,3,2
5ac21e74fffa760008741f10,116168,MIT_AthleticTrainers,0,1,, Complex,,,,0.688139059,,,,,,,,,,,,,,0.467766117,0.471816284,0.878873239,0.893280632,0.327344,complex,,2
5ac21e75fffa760008741f11,116168,MIT_AthleticTrainers,0,2,,Atlanta Dream,,,3.75,0.982617587,,,,,,,,,,,1,,Atlanta Dream,0.25,0.2,0.333333333,0.25,0.737668,atlanta dream,,2
5ac21e75fffa760008741f12,116168,MIT_AthleticTrainers,0,1,,Brookhaven,2.169811321,5.975609756,4.375,0.675869121,,,,,,,,,,,,2.169811321,Brookhaven,0.5,0.5,1,1,0.34943,brookhaven,,2
5ac21e75fffa760008741f13,116168,MIT_AthleticTrainers,0,2,,Emory Healthcare,1.367924528,5.991847826,4.375,0.847648262,1,,,,,,,,,,1,1.367924528,Emory Healthcare,1,1,3,7,0.969999,emori healthcar,,2
5ac21e75fffa760008741f14,116168,MIT_AthleticTrainers,0,1,,Orthopedics,1.367924528,5.991847826,4.375,0.525562372,,,,,,,,,,,,1.367924528,Orthopedics,0.69544741,0.668534828,2.283505155,2.016908213,0.341818,orthoped,,2
5ac21e76fffa760008741f15,116168,MIT_AthleticTrainers,0,1,,access,1.257861635,4.803921569,,0.72392638,,,,,,,,,,,,1.257861635,access,0.445117335,0.433990148,0.80218281,0.766753699,0.327464,access,,2
5ac21e76fffa760008741f16,116168,MIT_AthleticTrainers,0,1,,decade,3.270440252,6.136363636,3.75,0.180981595,,,,,,,,,,,,3.270440252,decade,0.473621103,0.470238095,0.89977221,0.887640449,0.338137,decad,,2
5ac21e76fffa760008741f17,116168,MIT_AthleticTrainers,0,1,,franchise,0.534591195,,,0.123721881,,,,,,,,,,,,0.534591195,franchise,0.306049822,0.26407767,0.441025641,0.35883905,0.32539,franchis,,2
5ac21e76fffa760008741f18,116168,MIT_AthleticTrainers,1,1,,partnership,1.627358491,5.505617978,2.5,0.629856851,,,,,,,,,,,1,1.627358491,partnership,0.450171821,0.463645943,0.81875,0.864440079,0.381951,partnership,,2
5ac21e76fffa760008741f19,116168,MIT_AthleticTrainers,0,3,,president Theresa Wenzel,,,3.125,0.262781186,,,,,,,,,,,,,president Theresa Wenzel,,,,,0.62933,presid theresa wenzel,,2
5ac21e77fffa760008741f1a,116168,MIT_AthleticTrainers,0,1,,relationship,0.495283019,,,0.321063395,,,,,,,,,,,,0.495283019,relationship,0.501828154,0.534738041,1.00733945,1.149326805,0.325105,relationship,,2
5ac21e77fffa760008741f1b,116168,MIT_AthleticTrainers,0,1,,rest,1.367924528,5.991847826,4.375,0.476482618,,,,,,,,,,,,1.367924528,rest,0.498269896,0.514945652,0.993103448,1.06162465,0.334014,rest,,2
5ac21e67fffa760008741edc,116171,MIT_AthleticTrainers,0,2,1,soccer player,,2.227502228,1.351351351,0.866735895,,,,,,,,,,,,,soccer player,0.809090909,0.850609756,4.238095238,5.693877551,0.536212,soccer player,1,2
5ac21e67fffa760008741edd,116171,MIT_AthleticTrainers,0,2,,Carl Charnetski,,,1.158301158,0.900311526,,,,,,,,,,,,,Carl Charnetski,,,,,0.542406,carl charnetski,,2
5ac21e67fffa760008741ede,116171,MIT_AthleticTrainers,0,2,,Eye movements,,,1.737451737,0.628937349,,,,,,,,,,,,,Eye movements,0.780487805,0.810344828,3.555555556,4.272727273,0.513912,ey movement,,2
5ac21e68fffa760008741edf,116171,MIT_AthleticTrainers,0,1,,Neuroscience,,,,0,,,,,,,,,,,1,,,0.443181818,0.408450704,0.795918367,0.69047619,0.338828,neurosci,,2
5ac21e68fffa760008741ee0,116171,MIT_AthleticTrainers,0,2,,New Jersey,0.318887553,,1.351351351,0.582208377,,,,,,,,,,,,0.318887553,New Jersey,0.441176471,0.480417755,0.789473684,0.924623116,0.51457,new jersei,,2
5ac21e68fffa760008741ee2,116171,MIT_AthleticTrainers,0,1,,age,,,,0.956386293,,,,,,,,,,,,,,0.563711911,0.572312084,1.292063492,1.338153504,0.336553,ag,,2
5ac21e68fffa760008741ee5,116171,MIT_AthleticTrainers,0,2,,body movement,,,1.737451737,0.616476289,,,,,,,,,,,,,body movement,0.71875,0.71875,2.555555556,2.555555556,0.512675,bodi movement,,2
5ac21e69fffa760008741ee7,116171,MIT_AthleticTrainers,0,1,,competitive,,,,0.713049498,,,,,,,,,,,,,,0.525096525,0.529878971,1.105691057,1.127111826,0.338244,competit,,2
5ac21e69fffa760008741eea,116171,MIT_AthleticTrainers,0,1,,eyes,,,,0.90238837,,,,,,,,,,,,,,0.467625899,0.50543826,0.878378378,1.021992238,0.336403,ey,,2
5ac21e69fffa760008741eec,116171,MIT_AthleticTrainers,0,1,,fact,,,1.544401544,0.65559017,,,,,,,,,,,,,fact,0.449134948,0.452554745,0.815326633,0.826666667,0.337214,fact,,2
5ac21e6afffa760008741ef0,116171,MIT_AthleticTrainers,0,1,,fields,0.189689551,,1.544401544,0.115610938,,,,,,,,,,,,0.189689551,field,0.522383635,0.457910812,1.093730602,0.844714897,0.413723,field,,2
5ac21e6afffa760008741ef2,116171,MIT_AthleticTrainers,0,1,,fist,,,,0.92211838,,,,,,,,,,,,,,0.440677966,0.441558442,0.787878788,0.790697674,0.3477,fist,,2
5ac21e6bfffa760008741ef4,116171,MIT_AthleticTrainers,0,2,,internship opportunities,,,,0.185531326,,,,,,,,,,,,,,0.411764706,0.368421053,0.7,0.583333333,0.493683,internship opportun,,2
5ac21e6bfffa760008741ef5,116171,MIT_AthleticTrainers,0,1,,life,0.179234222,,,0.552440291,,,,,,,,,,,,0.179234222,life,0.425328947,0.417653391,0.74012593,0.717190388,0.3364,life,,2
5ac21e6bfffa760008741ef6,116171,MIT_AthleticTrainers,0,1,,mind,,,,0.492557979,,,,,,,,,,,,,,0.399721448,0.371179039,0.665893271,0.590277778,0.335765,mind,,2
5ac21e6cfffa760008741ef7,116171,MIT_AthleticTrainers,0,1,,minor,0.26138324,1.920221151,1.351351351,0.765662859,,,,,,,,,,,1,0.26138324,minor,0.435761589,0.397174254,0.772300469,0.658854167,0.342393,minor,,2
5ac21e6cfffa760008741ef8,116171,MIT_AthleticTrainers,0,1,,person,0.262876859,1.940549152,1.158301158,0.696780893,,,,,,,,,,,,0.262876859,person,0.43610482,0.427628056,0.773379231,0.747115684,0.423147,person,,2
5ac21e6dfffa760008741ef9,116171,MIT_AthleticTrainers,0,1,,program,,,,0.213222568,,,,,,,,,,,,,,0.50204433,0.528566518,1.00821089,1.121190025,0.335559,program,,2
5ac21e6dfffa760008741efa,116171,MIT_AthleticTrainers,0,1,,quarterback,,,,0.264105227,,,,,,,,,,,,,,0.428120063,0.35037594,0.748618785,0.539351852,0.343444,quarterback,,2
5ac21e6efffa760008741efb,116171,MIT_AthleticTrainers,0,1,,rounds,,,,0.515057113,,,,,,,,,,,,,,0.322820037,0.265533723,0.476712329,0.361532899,0.336418,round,,2
5ac21e6efffa760008741efc,116171,MIT_AthleticTrainers,0,2,,sports analyst,0.528740954,2.250033285,1.351351351,0.091727241,,,,,,,,,,,,0.528740954,sports analyst,,,,,0.510921,sport analyst,,2
5ac21e6efffa760008741efd,116171,MIT_AthleticTrainers,0,2,,sports psychology,,,,0.815160955,,,,,,,,,,,,,,0.695652174,0.722222222,2.285714286,2.6,0.864318,sport psychologi,,2
5ac21e6efffa760008741efe,116171,MIT_AthleticTrainers,0,1,,student,,,,0.218414676,,,,,,,,,,,,,,0.476862745,0.491274842,0.911544228,0.965697951,0.335583,student,,2
5ac21e6ffffa760008741eff,116171,MIT_AthleticTrainers,0,1,,study,0.26138324,1.920221151,1.351351351,0.769470405,,,,,,,,,,,,0.26138324,study,0.571264368,0.609610843,1.332439678,1.561546554,0.338489,studi,,2
5ac21e70fffa760008741f00,116171,MIT_AthleticTrainers,0,1,,team,,,1.158301158,0.73381793,,,,,,,,,,,,,team,0.473501462,0.448197851,0.899340507,0.812243757,0.408269,team,,2
5ac21e70fffa760008741f03,116171,MIT_AthleticTrainers,0,1,,techniques,,,,0.504326757,,,,,,,,,,,,,,0.626086957,0.64032016,1.674418605,1.780250348,0.371563,techniqu,,2
5ac21e71fffa760008741f05,116171,MIT_AthleticTrainers,0,1,,tip,0.404770618,2.43998026,1.544401544,0.833160263,,,,,,,,,,,,0.404770618,tip,0.32748538,0.343891403,0.486956522,0.524137931,0.337045,tip,,2
5ac21e50fffa760008741ed0,116176,MIT_AthleticTrainers,0,2,2,sports medicine,,,,0.153422502,,,,,,,,,,,,,,0.780293758,0.813253012,3.551532033,4.35483871,,sport medicin,2,2
5ac21e51fffa760008741ed1,116176,MIT_AthleticTrainers,0,3,1,certified athletic trainer,,,,0.30920535,,,,,,,,,,,,,,0.790170132,0.814285714,3.765765766,4.384615385,0.334876,certifi athlet trainer,1,2
5ac21e51fffa760008741ed2,116176,MIT_AthleticTrainers,1,2,1,Injuries Prevention,,,1.13452188,0,,,,,,,,,,1,,,Injury prevention,0.769485904,0.8,3.338129496,4,,injuri prevent,3,2
5ac21e51fffa760008741ed3,116176,MIT_AthleticTrainers,0,2,1,contact sport,,,,0.775767113,,,,,,,,,,,,,,0.90821256,0.937908497,9.894736842,15.10526316,0.265832,contact sport,1,2
5ac21e52fffa760008741ed4,116176,MIT_AthleticTrainers,0,3,1,Anterior cruciate ligament,,,,0.623655914,,,,,,,,,,,,,,0.858757062,0.829596413,6.08,4.868421053,0.378247,anterior cruciat ligament,1,2
5ac21e52fffa760008741ed5,116176,MIT_AthleticTrainers,0,2,2,common injury,,,,0.661683714,,,,,,,,,,,,,,0.861111111,0.866666667,6.2,6.5,0.346296,common injuri,3,2
5ac21e52fffa760008741ed6,116176,MIT_AthleticTrainers,0,3,,Dr. Daniel Redziniak,,,1.458670989,0.992918961,,,,,,,,,,,,,Dr. Daniel Redziniak,,,,,0.389002,dr daniel redziniak,,2
5ac21e52fffa760008741ed7,116176,MIT_AthleticTrainers,0,1,,Girls,,,1.13452188,0.282717021,,,,,,,,,,,,,Girls,0.484848485,0.526170799,0.941176471,1.110465116,0.266428,girl,,2
5ac21e52fffa760008741ed8,116176,MIT_AthleticTrainers,0,3,,Lacrosse Injury Prevention,,,,0.419617099,,,,,,,,,,1,,,,,,,,0.487586,lacross injuri prevent,,2
5ac21e53fffa760008741ed9,116176,MIT_AthleticTrainers,0,2,,knee injuries,0.078406197,,,0.589824285,,,,,,,,,,,,0.078406197,knee injuries,0.605166052,0.692488263,1.53271028,2.251908397,0.266939,knee injuri,,2
5ac21e53fffa760008741eda,116176,MIT_AthleticTrainers,0,2,,mouth guards,,,,0.811959087,,,,,,,,,,,,,,0.607142857,0.65497076,1.545454545,1.898305085,0.393878,mouth guard,,2
5ac21e53fffa760008741edb,116176,MIT_AthleticTrainers,0,2,,stick checking,,,,0.788093365,,,,,,,,,,,,,,,,,,0.405775,stick check,,2
5ac21e3dfffa760008741ec9,116186,MIT_AthleticTrainers,0,2,4,control group,0.108095295,,1.076923077,0.497575618,,,,,,,,,,,,0.108095295,control group,0.788732394,0.789029536,3.733333333,3.74,0.366328,control group,4,2
5ac21e3dfffa760008741eca,116186,MIT_AthleticTrainers,1,2,1,injury rate,,,,0.245208959,,,,,,,,,,,,,,0.815217391,0.835164835,4.411764706,5.066666667,,injuri rate,1,2
5ac21e3dfffa760008741ecb,116186,MIT_AthleticTrainers,0,2,,Home Message,,,,0.933271762,,,,,,,,,1,,,,,0.923076923,0.923076923,12,12,0.255091,home messag,,2
5ac21e3dfffa760008741ecc,116186,MIT_AthleticTrainers,1,2,,Knee Sprains,0.249851843,1.808499193,1.230769231,0,,,,,,,,,1,,1,0.249851843,knee sprains,0.75,0.75,3,3,0.381882,knee sprain,,2
5ac21e3dfffa760008741ecd,116186,MIT_AthleticTrainers,0,2,,agility exercises,0.174469598,1.898053753,1.076923077,0.506118679,,,,,,,,,,,,0.174469598,agility exercises,1,1,1,1,0.246065,agil exercis,,2
5ac21e3efffa760008741ece,116186,MIT_AthleticTrainers,0,2,,muscle recruiting,0.137963731,1.723076923,1.076923077,0.691295313,,,,,,,,,,,,0.137963731,muscle recruiting,0.625,0.625,1.666666667,1.666666667,0.251051,muscl recruit,,2
5ac21e3efffa760008741ecf,116186,MIT_AthleticTrainers,0,2,,shock attenuation,0.137963731,1.723076923,1.076923077,0.686908335,,,,,,,,,,,,0.137963731,shock attenuation,0,0,0,0,0.252065,shock attenu,,2
5ac21e8efffa760008741f3f,116201,MIT_AthleticTrainers,0,2,6,Sports Medicine,,0.4163414,,0.36470261,,,,,,,,,,1,,,Sports Medicine,0.780293758,0.813253012,3.551532033,4.35483871,0.311716,sport medicin,7,3
5ac21e8ffffa760008741f40,116201,MIT_AthleticTrainers,0,1,, applications,,,0.286234712,0.801307311,,,,,,,,,,1,,,application,0.495294118,0.504632489,0.981351981,1.018703242,0.467049,applic,,2
5ac21e8ffffa760008741f41,116201,MIT_AthleticTrainers,0,1,, institution,0.009387187,,,0.723564044,,,,,,,,,,,,0.009387187,institution,0.475300401,0.481702763,0.905852417,0.929394813,0.220097,institut,,2
5ac21e8ffffa760008741f42,116201,MIT_AthleticTrainers,0,3,,Adobe Acrobat Reader,,,,0.615734087,,,,,,,,,,,,,,,,,,0.235709,adob acrobat reader,,2
5ac21e8ffffa760008741f43,116201,MIT_AthleticTrainers,0,3,,Award application forms,,,,0.870288814,,,,,,,,,,,,,,,,,,0.26249,award applic form,,2
5ac21e90fffa760008741f44,116201,MIT_AthleticTrainers,0,3,,DJO Cross Fellowship,,,,0.991887256,,,,,,,,,,1,,,,,,,,0.657515,djo cross fellowship,,2
5ac21e90fffa760008741f45,116201,MIT_AthleticTrainers,0,2,,DJO GLOBAL,0.007301146,,,0.64827778,,,,,,,,,,,,0.007301146,DJO GLOBAL,0.352941176,0.452380952,0.545454545,0.826086957,0.521873,djo global,,2
5ac21e90fffa760008741f46,116201,MIT_AthleticTrainers,0,3,,Fellowship Program Information,,,,0.917203653,,,,,1,,,,,,,,,,,,,0.269769,fellowship program inform,,2
5ac21e90fffa760008741f47,116201,MIT_AthleticTrainers,1,2,,Fellowship grants,,,,0.242779658,,,,,,,,,,,,,,0,0,0,0,0.222201,fellowship grant,,2
5ac21e90fffa760008741f48,116201,MIT_AthleticTrainers,0,1,,GRANT,0.007301146,0.323920787,0.31225605,0.648787724,,,,,1,,,,,,,0.007301146,GRANT,0.395778364,0.378698225,0.655021834,0.60952381,0.346905,grant,,2
